mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,stability,unitroot_kpss,unitroot_pp,nperiods,trend,spike,linearity,curvature,e_acf1,e_acf10
1.72786847284937,26.6504045832687,638.486468055011,7790,4.04462806549731,6266,30.783722780018,6271,0.198525325433311,0.0428032078499395,-0.410100980861902,0.173348163433208,-0.622168151211072,0.399211482540596,0.00993078172024638,2367,0.995521546627518,235,0.00952816057743588,0.000100004565979318,0.641551995512942,0,0.0829442328836451,0.0396841914648475,0.351669030751688,0.903958506930173,0,0.159025325471903,-7417.27974467142,0,0.00269145932408688,5.79250842092093e-07,-1.39632670847348,0.921060710806613,0.196366146317798,0.0415137492712312
1.47993276907377,26.2069649307214,2364.4428989466,14282,3.21139294857634,14305,32.9433204770835,6748,0.214582053422949,0.051624016932135,-0.395947659702981,0.165191618993146,-0.610394387407012,0.380943455347655,0.00653580405545327,5249,0.994870603080846,284,0.0229558377492469,0.000100392931755461,0.654181858560871,0,0.112101391167887,0.0465617312172265,0.345333822912821,0.892504502782591,0,0.109905933919896,-14322.6395314338,0,0.00129714189109575,2.56218568915e-07,-0.757648748596037,0.166922936000715,0.213563597077498,0.0507085079085459
2.23704384724187,66.6196960902277,1067.24665423785,1549,3.508905644377,6359,38.062650702998,4065,0.270818936912808,0.0829258127603763,-0.373906491960292,0.149370394773618,-0.603876259492317,0.372746897557248,0.0136798787142379,2293,0.991499328374896,305,0.000100097762286981,0.000100006989934377,0.699910569491354,0,0.280302200947639,0.0736493774889792,0.302563485783771,0.846795117407537,0,0.12564242384147,-5652.88148575289,0,0.00152647559503427,1.68021038267478e-06,0.262166222005291,-0.40737387882163,0.269708847100205,0.0818316605068195
2.59890053451523,94.5751399074577,1.69263285580468,17532,0.0695596594867298,9071,0.395562178798257,8117,0.333350610165063,0.13250878391237,-0.346083235447464,0.130887149922777,-0.593155470968496,0.357657855376771,0.0413595189663725,15973,0.988860127404961,506,0.083350320196531,0.000100005786340384,0.751700667123833,0.0155649164982711,0.106195143438923,0.111583774629157,0.266243430772265,0.806341854346264,0.000280771172638044,0.467073434582105,-37952.7982031748,3,0.000300252994445582,2.38671287638362e-08,2.32208138366591,-0.445736115448211,0.325613843754059,0.125886045802217
1.46513480392157,19.3754547776292,337.263843503559,8738,3.70306769961429,11018,41.7985887795384,12558,0.240971681711635,0.0630553276715285,-0.373188423084221,0.151843368000272,-0.597414408093387,0.362951621095858,0.0196330962131437,3887,0.993225812486646,1739,0.0212555554402717,0.000219828129052048,0.670261301532115,0,0.0324720254267173,0.058666148847964,0.32666991679409,0.867014443498992,0,0.234340270928545,-10888.92250489,0,0.00207138371929694,3.51540190237941e-07,-1.26409125094127,1.06614754289665,0.239399340399813,0.0615984906735363
2.20183505456983,44.8987448631344,0.587115271923195,17532,0.0706661731126007,4624,0.264877483240689,3988,0.202643317382685,0.0494211514297767,-0.422773295195293,0.182958588646815,-0.631457122879653,0.415602551055699,0.0104008258885742,14489,0.995537064143636,842,0.00887451146477924,0.000100003840218544,0.651314899983436,0.018405504938008,0.0458910366357038,0.0427947438008746,0.349524996477671,0.904251110356621,0.00185580932564364,0.864392268334259,-43677.7128901933,3,0.00034806848980462,1.85256912857455e-08,3.02675324523985,-0.0292094226353567,0.191987426621336,0.0467909087970306
3.08423505342123,97.8603740153635,563.783456156292,5762,3.40462000915633,8186,55.1233808468766,6861,0.296440359576086,0.0955453156184442,-0.345515361084467,0.134328673322953,-0.585606085494841,0.346938108810675,0.0152240267999723,2769,0.98997285821156,248,0.0203589861327299,0.0001000008482717,0.716138260739543,0,0.0765864230553897,0.0881082601064904,0.285594145129438,0.826756937579141,0,0.0813911372440624,-6618.14068787974,0,0.00174847370198628,1.01596347199672e-06,-0.504218801609036,-0.221038583698538,0.29521135039103,0.0943474041551857
2.72031191359827,52.7539512004102,0.286781688936073,18230,0.0439961333308582,5754,0.0985834780896865,11987,0.16954319865375,0.0331875217974194,-0.422979463779334,0.1856305552196,-0.626568465788692,0.408173514954315,0.00210416716195178,13701,0.996365473101923,254,0.0170228134560102,0.000100001764628607,0.622922521947258,0.000269028424484818,0.106949793856025,0.029072019031158,0.371369945908192,0.914323604937058,1.40120846046082e-05,0.195889652521526,-44767.4285933886,3,7.48552421784288e-05,6.96412124062143e-09,1.31111077026388,-0.885902101884196,0.158516382001134,0.0281877353696758
2.56091332432026,83.8471836185881,505.645957871772,5649,4.64790646364038,5704,80.1384473648736,5699,0.350753834716815,0.133434583112559,-0.297896746590762,0.117495030408404,-0.552551716815714,0.310983336898828,0.143602011795391,2217,0.985618217553296,335,0.0782605577116023,0.000100160431315084,0.761508286242522,0,0.040517557500036,0.125056586872435,0.251052615771795,0.769936970207129,0,0.31220035943189,-4616.7104222545,0,0.0029099867808543,2.50417737267874e-06,1.13417856734846,-1.17956213223202,0.348863353914933,0.131055449316118
1.64400137899333,26.2313776796249,1381.40004869989,3626,4.3071992032626,6266,33.0742996056336,6270,0.216319980754292,0.0525557033332645,-0.398138846551888,0.166246096058959,-0.614300400973473,0.38796831240032,0.0195936823786463,2329,0.993738735838269,308,0.0145957847762127,0.00016361489630707,0.654443202957801,0,0.0565969579887244,0.0469596296954747,0.339009184838418,0.889911848660868,0,0.209806426379283,-7354.69822872552,0,0.0042287232920899,6.28146433885865e-07,-0.358079772363812,1.70004979346615,0.212995204391281,0.0499088481526676
2.50398654430641,78.895541635484,0.339919754643128,17532,0.0270311991325739,425,0.374619239775771,1687,0.282973680445332,0.092671805546606,-0.371158127961581,0.146437538594683,-0.603857596682943,0.372073932497321,0.0103233868021337,10295,0.991863028224725,2293,0.030497560863316,0.000100026100021958,0.709582404079055,0.0449673533809241,0.165999015655881,0.0805741368299272,0.298773297296896,0.845608545077384,0.000235788555384531,0.200948604822118,-30677.8899798856,3,0,2.80354605485354e-08,-0.0102796282427786,-0.624895283046328,0.274754473839577,0.0893211413774041
2.40919132504153,67.376734225638,1636.75754116606,11211,5.454213274285,5865,62.0609138611668,16100,0.280204992884689,0.0936438615696329,-0.378769058205495,0.151431324654942,-0.610252235658822,0.383515623606594,0.0214994864528706,6825,0.991487989961162,347,0.0358697991251102,0.000163644029352111,0.708760848956612,0,0.117632516301227,0.0797631341172678,0.305262182321011,0.852633611605228,0,0.382203722948969,-18317.7483753798,0,0.00126982297045575,1.68062733335886e-07,-3.25258809948835,-0.364112415112641,0.27929051396065,0.0925110538213673
1.98702670085986,42.6244235383662,500.99780098296,5094,4.38063202569818,5628,75.4369798076811,5626,0.303693603199224,0.106167854141445,-0.352941123453119,0.137785672249389,-0.591923999499155,0.356789261463212,0.116905517784519,2439,0.989090553670972,187,0.0574656543054323,0.000100013758773208,0.725691851650268,0,0.162615181124073,0.0924884008045795,0.286903979803364,0.827321044209868,0,0.113848948405018,-4928.44597929911,0,0.0019842167988382,2.05470233121562e-06,-0.0741555564011112,-1.99416451566545,0.302315564530887,0.104405204339167
2.52806491885144,44.351361504805,528.805535124124,5741,4.23143340794218,5535,36.167598193089,5530,0.189318091521997,0.0388839394680687,-0.413344710972259,0.175887007177938,-0.625683612530925,0.406207600061979,0.00876941538005094,2653,0.995974771408476,207,0.00429234267053397,0.000100000727252623,0.632425172191189,0,0.0990536834750396,0.0361481597557689,0.352747999547777,0.896233938113131,0,0.382844559994542,-6801.81828370161,0,0.00310296098901508,5.82399598148018e-07,1.39352506901466,0.838823783519507,0.186795949549575,0.0375392801234066
6.07675610491408,188.033385721172,176.748420481159,177,3.31847296348698,781,18.0847878283699,776,0.264252685643221,0.0755515202678089,-0.362627190891075,0.145752159702962,-0.591364194376235,0.354726047392198,0.0167496019986321,1124,0.991186853903953,145,0.00379366613798905,0.000100007554802719,0.687601225373276,0,0.173433789881861,0.0710347346411931,0.300286597789187,0.837063182524726,0,0.607142208466315,-2553.41851736512,0,0.0051694186979826,2.17534722444146e-06,-2.90414312822752,0.0628995893737636,0.260451690064662,0.0733199229748183
1.92623655913978,38.1994760697934,260.446987864844,481,3.14533970616557,880,35.9405976535276,878,0.322585661448878,0.107449316181571,-0.292016228576931,0.127490773891908,-0.536549319505833,0.304802808751829,0.126118062936744,641,0.985998826729145,228,0.00269519646404838,0.000103123163766458,0.729736215399284,0,0.110874681469852,0.112044207667758,0.271535858699326,0.784638967586269,0,0.577110870991944,-1335.39847474206,0,0.00767118925721233,1.83294923141249e-05,-3.10384103741884,-1.47230383999552,0.31738204005597,0.103086351155714
1.70127972819932,31.0584515361451,1057.2134510243,1696,4.43566323982629,6167,43.6930418325244,6168,0.185146261735376,0.0410689936718747,-0.420867156837087,0.183213948340415,-0.628165109032351,0.412045890716108,0.0250910249969733,2741,0.995557433518677,211,0.0121821440339161,0.000100000364786302,0.635065293052545,0,0.0750142820020573,0.0353726272446859,0.361235219583026,0.919180645880882,0,0.280238580770283,-8056.96160787487,0,0.0041815216123835,8.02181614549646e-07,-1.6471581092925,2.12695500184495,0.181728570516379,0.038545633249321
3.39712130541872,103.339567719297,408.585524460056,2550,3.45478628607308,4543,27.7392286163562,4413,0.312358969464314,0.120737766317742,-0.364698054054697,0.142681278232159,-0.601856609803945,0.370025997158407,0.0297831084585588,2205,0.987946318196686,161,0.0938525108598915,0.000100005545131402,0.736993636070103,0,0.0412761913673356,0.0991810683993974,0.282212276205325,0.838117231282693,0,0.09877611494122,-4998.52760942838,0,0.00157991446206218,1.17059595471852e-06,0.119254727328521,-1.29430191580041,0.311275812427596,0.119167282734644
2.18046047269764,40.2280603092891,461.518781699009,2799,4.93649295258339,2248,47.8567775461147,2253,0.227253640813144,0.0600137579658638,-0.402408220587493,0.169517560321982,-0.615879349167514,0.389717690614662,0.023360686665362,1422,0.993444553239891,152,0.00358035275711611,0.000100006845271778,0.66634825982971,0,0.0565906692816061,0.0532086528578228,0.333460532709717,0.886670142735958,0,0.44931361976794,-3986.76691819478,0,0.00571514750577728,2.74300890158848e-06,1.63389061433397,-2.81712785045735,0.222819130950247,0.0570076548501472
3.94429460580913,79.9626405274719,438.590194351216,13871,4.78183000782195,15389,36.7375617546696,15386,0.210922155530632,0.0487919327997844,-0.396822580509226,0.164773421866529,-0.613697772038715,0.386435496215023,0.00873318562340984,4241,0.994828788679711,383,0.01353868435327,0.000100019839969191,0.648506709828648,0,0.116629578414459,0.0448539317245533,0.347140980707937,0.885152835801354,0,1.44292248983654,-14991.8764690116,0,0.00366904350620911,1.72280455521435e-07,-4.1842291933611,3.33242856772788,0.208018066257072,0.0465451384520049
4.85411037741564,127.592459962342,315.357366152094,13506,3.82004337990156,15025,27.2076099944579,15021,0.218503250868588,0.0506587322283422,-0.391523512165691,0.160852364408926,-0.611146627254459,0.382239656756284,0.00682313470242599,5440,0.994469051689344,139,0.0197184207983993,0.000103589147566885,0.652597519910509,0,0.123796152982711,0.0477720780216169,0.337481722531882,0.878599161279127,0,0.155712195546145,-14222.4427014822,0,0.0014251722554468,9.76274259429908e-08,-0.55095367436976,1.27868900460148,0.217390280998828,0.0499029785896114
1.56474220983167,25.1832551415785,6805.53012984722,9130,3.96150717916682,25988,48.9315615901258,25269,0.183866082374338,0.0364469743087194,-0.413760216087407,0.176313533815498,-0.622242007259994,0.398347845343016,0.00327950818538236,7643,0.996412151756204,286,0.00854424927535542,0.000100002630508339,0.630498552151725,0,0.125486009489139,0.0339601999167378,0.365506124933932,0.910670963927008,0,0.142590585239502,-24552.6751114207,0,0.000832729400949583,8.15089050909945e-08,-0.594740019721392,-2.10198414483582,0.183186064064896,0.0360285419298356
1.80441193818568,53.821318991514,1017.61254321619,7905,4.36187092505568,6625,88.6732387108378,4772,0.251073015388218,0.07000568236596,-0.375968314395768,0.15168346305153,-0.602924312887513,0.371239065451495,0.00607221469208202,2823,0.99244976994255,335,0.000100026994387204,0.000100003275137639,0.681454619428178,0,0.26725274015462,0.0632661992485788,0.318984385415578,0.856389128907291,0,0.122103025538769,-7324.46554605152,0,0.00112121659269993,2.43272894293528e-06,0.47150677307278,-0.191363943404101,0.250235712643488,0.0691666505004853
2.52448161459773,91.6537321716025,1868.54577734185,3829,4.4068910504528,4450,75.0218294852711,4456,0.275018814556908,0.0999312462900376,-0.412807336071774,0.176763140236999,-0.64351945188764,0.446610102261433,0.0214239485403059,2205,0.989894765696361,267,0.0588109216417064,0.000100026093145194,0.712865817423843,0,0.141029855065264,0.0830015752895464,0.306184333910264,0.870282227135077,0,0.0786185134661445,-5851.09619677154,0,0.00156714282114412,2.45753335829419e-06,-0.235106570538667,-0.951338851329463,0.273885582647754,0.0986564156861899
2.86829484902309,65.0731325263496,376.60064194104,3981,3.62225778782867,5619,49.1452529084965,5333,0.239280164443102,0.072305473660074,-0.418700810444373,0.179913907175553,-0.639695357145106,0.433604900462265,0.00986471913971628,1237,0.992524127011431,1575,0.028040857035314,0.00010000027214805,0.68160459676858,0,0.133565998182401,0.0617263986296716,0.326194267780058,0.89021570538386,0,0.148072577661509,-5488.42120328556,0,0.00290233472261126,3.02623098628401e-06,-1.0504337793913,-1.97278905980342,0.237075343203968,0.0703025919234299
1.53214485719619,23.892798714889,2782.21832122527,2688,3.3899164638999,2979,16.4624033200338,2531,0.192986374470359,0.0486172583760325,-0.423569425143584,0.183967855575601,-0.626068673245896,0.403240252054223,0.0133774799316334,1561,0.994006232751884,206,0.019220258771106,0.000100000587575384,0.64588994550665,0,0.12157965179406,0.0396013731695714,0.357975458649607,0.924814175395402,0,0.179912082359766,-4952.59495174404,0,0.00444437753802229,1.30130946111771e-06,-0.00151828190265623,-2.1136312525771,0.189393356294626,0.0453632593510414
1.78256831613847,38.0736816072148,1.04898481068746,17532,0.038466004232434,174,0.326050622749486,13964,0.207250761869436,0.0489997828443286,-0.412517287001615,0.17450918084282,-0.625728313432051,0.405299731589539,0.00260346034965182,15159,0.995552310708543,710,0.0118295331556898,0.000100001744837309,0.651388040159158,0.0309884801098965,0.0667678491508732,0.0437432096588663,0.347510606338496,0.896458069847628,0.000627652556925473,0.360844896410544,-41631.6366824824,3,7.86353202104628e-05,4.68221049460312e-08,1.40932414624718,-0.000258525652148327,0.185010397139937,0.0392902958252779
3.42134160349184,71.3929299380881,328.584074779008,4937,3.79433712585704,6631,20.6263561570735,6624,0.268375281036733,0.0808009556931161,-0.372495083274837,0.148834453553696,-0.602081868283707,0.369697977571946,0.019586146017718,2607,0.991278326206602,176,0.0247105947258478,0.000239760677931232,0.69319788930726,0,0.123093906443837,0.0724725603542812,0.308570310081268,0.855508518590136,0,0.405546202430361,-7068.39901551631,0,0.00453922825823327,2.80072606942182e-07,-2.46808606809727,3.23037019963973,0.265037897474339,0.0776767083551049
1.28454161871883,19.7347717432172,6417.11326981033,2675,3.08393001143096,2216,54.4808260595261,2217,0.15675407829697,0.0298440417225937,-0.426647138320251,0.190421323291705,-0.622251958042602,0.399095743880657,0.00173497030493564,1421,0.996237019127272,169,0.0150270205758515,0.000110071165922446,0.614372586569185,0,0.10483167801955,0.0260042143616914,0.375986549038308,0.934383238550408,0,0.174824424510588,-4662.3084728129,0,0.00262286849118631,3.07812260190247e-06,0.11184830284305,-1.86949045537938,0.154542946299954,0.0285335060452316
1.72220782748605,32.4202821896162,0.84393520698346,17532,0.0534578372264529,5143,0.24962680912431,5154,0.178912730551113,0.0363829910324328,-0.423281935312297,0.182926581667453,-0.629687779450339,0.410900901045823,0.00719030410187372,12225,0.996557715166386,452,0.0113567769226403,0.000100002506963159,0.629508627660122,0.00698873762419062,0.0590585548673474,0.0324902262447704,0.362931501133026,0.912326292899478,0.000107036247848015,0.198505228066012,-43434.3107545428,3,0,1.3004149380488e-08,1.79995535335697,1.929985674775,0.172360486409128,0.0340981610594092
2.33463121240899,39.813832775045,0.237489721392828,17532,0.0914531942459005,4998,0.359385994404844,12902,0.16808414377404,0.0311894451060548,-0.427395867698111,0.186461810931354,-0.632363522164682,0.4161175812807,0.00431507445399939,11839,0.996856493990947,5891,0.00655346040078275,0.000100002551130034,0.620411508081038,0.00307567040097183,0.0574539300513176,0.028647242570147,0.370987052568149,0.91765397102066,0.000762002537126223,0.968613492965812,-42279.2153249068,3,0,1.06223991352158e-08,-6.28084987480593,-0.043430147212259,0.160106122708309,0.0290886863376351
3.12524099441908,108.677632334918,618.513134853876,7405,4.54682519178859,589,54.7591817595212,588,0.288291412077081,0.103616496333895,-0.38967820906984,0.159394519802808,-0.624945832473152,0.412403599257311,0.0229330565466273,2485,0.989412440271864,221,0.0573457311490718,0.000100015607642237,0.718493589783242,0,0.119906341689253,0.0863143268082386,0.29518744711613,0.850584062200334,0,0.169513371778571,-6264.11754517861,0,0.00240268713838065,1.53686446133195e-06,0.187280526235574,-1.10492246456542,0.286581737424305,0.101540134628055
1.64097407880972,26.0223515145959,585.002885315517,2962,4.02961246693322,6625,44.9282652436442,6283,0.23398380689346,0.0596473146101302,-0.377796124429771,0.153922998513327,-0.603643293962354,0.374068234979603,0.00891807997832087,2917,0.993764158378028,292,0.00113939203067575,0.00010000250414701,0.664031738927708,0,0.138760863271427,0.0549652088979362,0.334805580804251,0.86192052401105,0,0.26932889944399,-7364.82371842312,0,0.00231111395724348,8.58051940685309e-07,0.98040938582625,0.0809542040572114,0.2322122468065,0.0581630207860743
2.05685688288054,56.8844789779191,694.185371497511,3229,4.12802589695033,5164,30.3521887774458,4429,0.27807132388777,0.0874789980636993,-0.363210145474755,0.142269983745998,-0.599766223139763,0.366727931797126,0.0333183157878673,2625,0.991078802909378,165,0.00127338068144772,0.000105036289208419,0.701892907199092,0,0.117125200277175,0.0774269464478744,0.297688585686318,0.831804922027147,0,0.122473335254104,-5841.5219317502,0,0.00206165796765478,1.13224158743118e-06,0.0594012670207505,-1.16312915725022,0.276583277645798,0.0858448393525668
1.43945029479921,26.3337930691783,256.648580893489,12511,4.86198753053563,13516,68.8886538596987,13515,0.180795333853946,0.0347443708822906,-0.410570724475243,0.174899799425709,-0.61764656325001,0.390597619024966,0.0148480320784447,8270,0.996390246984237,284,0.0103389135652625,0.000100003534329265,0.626627446233669,0,0.0395453208198079,0.0328443568526241,0.362571395976759,0.910212259791668,0,0.76984456164507,-29585.5316828204,0,0.00164517044638313,6.30094330215491e-08,2.91412406501313,-3.26676358587466,0.179445470954815,0.0339456772609688
2.09047766557215,32.5453183217431,1124.65988157615,15455,6.42260485349668,17191,107.39191319155,26811,0.345807246203356,0.136794875901908,-0.314161657983342,0.121915894427831,-0.56303098837003,0.319136782502383,0.0806411490783776,3066,0.987414258449112,10087,0.0996520201536034,0.000113262398909801,0.758648420624318,0,0.0287541877793345,0.121160350542237,0.263512115157531,0.797222407518242,0,0.257814585947787,-19352.1201972816,0,0.000851125439825573,2.18983589838299e-07,-1.74656291274192,-2.48885807519944,0.345250428420039,0.135935247680098
1.99093496825049,49.143961618717,459.538749707797,3024,4.22522628268602,3802,69.6877929539542,3800,0.278145016471689,0.0894817311376337,-0.369947577051887,0.15115305855106,-0.602298735887608,0.377538964750877,0.0628161680023672,1413,0.990218674286162,366,0.028786212988606,0.000100002110736958,0.705848050211059,0,0.0332516403643726,0.0797301059485836,0.305096701104215,0.848994144886406,0,0.213244695288518,-3751.60888941157,0,0.00377484858732902,5.51728857939028e-06,-1.78898542066764,-1.10689765221021,0.275419681486875,0.0866502724172039
3.85059289356938,139.987746264377,0.421928236825407,17532,0.0553605870763178,5440,0.266730530579426,4796,0.410772890777393,0.209161556602831,-0.288791626567839,0.10649377269766,-0.556262282852885,0.310989565161197,0.0558647773213193,14711,0.982521494294164,417,0.226976770960132,0.000100014170092332,0.816695492718657,0.000241067834825097,0.116230765569839,0.169652137693138,0.223325435001504,0.749223398121155,1.85525997124789e-05,0.110308341070473,-31584.1066299638,3,1.71397744557211e-05,1.10652976505148e-08,-0.406518875237283,-0.598721375070363,0.394864050646604,0.184590902994993
2.78400317513369,35.1727394498669,0.000292958770795188,19579,0.0254148493830491,861,0.785603454479981,2065,0.219758290089597,0.0524643119585094,-0.393495722537206,0.162465837612264,-0.611628000605096,0.383019048602813,0.014271705764895,5909,0.994741966334989,11785,0.0218736541839032,0.000100000508307711,0.654891514394948,0.0864693159018251,0.129789501066527,0.0483866233509741,0.335222335436024,0.875145941388327,0.000216047652471276,0.406197958066623,-30502.8302985184,3,0,5.72708811648599e-09,-4.63545976893071,-13.1668464928416,0.208765238720719,0.0498940251242254
1.94802761341223,43.5349665009792,518.811848442358,1314,4.6801328849807,4771,44.6466150110664,7818,0.254339424054056,0.0816829910776407,-0.397238113341378,0.163707683529495,-0.616674300168798,0.390870061303321,0.020756585211077,2685,0.992030491992448,323,0.0461702758818893,0.000100004079407055,0.691822696177307,0,0.104334240721508,0.0671181032378122,0.326546282655045,0.882294166724053,0,0.148892433701382,-7393.36939874021,0,0.00206797348972976,1.09187487132879e-06,-0.458781805883152,-1.6623706562972,0.252798211049781,0.0797527925413599
1.74424730516665,30.114510213882,1.12470922432357,17532,0.0301683228653578,21,0.135045855201079,760,0.183652300123361,0.0358953805477913,-0.409671754888997,0.173915283793822,-0.618342485085514,0.392095393360701,0.00329531830682727,11405,0.996477317332124,326,0.0114202481645099,0.000100006617469841,0.629028125431831,0.007051866890006,0.106756973190568,0.0339182115146779,0.362952093452931,0.911323141720103,0.000442193048115442,0.646305487633392,-34991.3256543361,3,0.000260947288932334,1.03532821964761e-08,1.99325336538174,-0.753950385557031,0.18109225724884,0.0341052779719352
