max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period1,seasonal_period2,seasonal_period3,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength1,seasonal_strength2,seasonal_strength3,peak1,peak2,peak3,trough1,trough2,trough3,mean,var
0.00315150384408224,8766,0.044582058009274,7,0.0663444258571413,14,0.736767817548853,0.901332382653665,0.0866328313426886,0.0746326960394536,-0.354367256841547,0.159154281126937,-0.0538869909492009,0.147083186414933,2116,0.830815879380595,41,0.999899930270103,0.000100091706117356,0.999913464864144,0.00217407540153173,1.38129936784131,0.612519593713648,0.0742889971791626,0.394668500770743,-0.00623219199668511,0.000971867351173749,0.442004061313824,-3143.7513397753,3,24,168,8766,0,1.0144803869494e-09,3.12064875851051,0.989610396366803,0.405810776570244,0.214967895251704,0.704657403612176,0.533640917624298,0.389441767656864,8,9,8388,2,80,152,0.0428958618331053,0.00120022549960492
0.262630497599356,8766,0.0960115672639055,8,0.408087645628109,6,0.790068121953219,0.938682449981799,0.305341331803117,0.233723752970076,-0.139772876347335,0.138960862655768,-0.0350758026965995,0.41352160495724,1504,0.8323688159957,93,0.999899976908083,0.000100044796592485,0.999913464864144,0.0831784239698166,0.762191625514602,0.855701146553351,0.228834974517,0.287121919863772,0.00293783494694104,0.00457004344904068,2.45778428149141,-2527.00941978276,3,24,168,8766,0,9.35388525951436e-10,7.82319539580361,-0.269831520750512,0.602969038196948,0.44322512994887,0.77533664818533,0.627052058108999,0.446366858109038,7,129,6919,2,79,8690,0.0530904696762426,0.00256692310588439
0.0104285577589897,8766,0.0474806479927482,6,0.239135826829216,14,0.686946233256276,0.703182066472581,-0.00579886791109909,0.100243651839301,-0.389297647963083,0.21655408667519,-0.0495272697228267,0.233505779106675,1660,0.880734176447645,68,0.989226488114596,0.000100003506927948,0.999819270755142,0.0285070353348807,1.25605554890636,0.515260295921038,0.075801877142054,0.47708112603978,-0.00299265541589199,0.00110797726875833,1.51400036644979,-4321.91193687156,3,24,168,8766,0.00352716838740308,4.00929785714565e-09,5.76920468871932,2.30947632852222,0.435467996445466,0.26026444736674,0.509177391261342,0.37553533602437,0.465576657436066,8,42,6371,3,79,7908,0.0651792122663019,0.00293033328100744
0.118760571000884,8766,0.0920444961600333,8,0.194743511619027,14,0.864042883770579,2.06929231861316,0.167401588265296,0.063500708545913,-0.41542555433723,0.182491506988577,-0.0246598374589317,0.155418527524799,2030,0.698223240541014,69,0.99989994963895,0.0659726635097266,0.999954177318763,0.0188984994325162,1.26223185963325,0.846828811318404,0.0297500074600409,0.34260161404431,-0.003151836216245,0.00416332649433902,1.45473498818704,-2124.95199932118,3,24,168,8766,0.00514392426593879,1.31649427907846e-09,9.92085079971858,-3.26100773811074,0.507890769762842,0.382298080256236,0.875469506989197,0.489981531142057,0.418367522130952,17,161,3859,4,89,6683,0.0430639078887369,0.00142454392102121
0.0109394429735109,8766,0.117100306808262,9,0.181370203735785,14,0.873689284695288,2.02471980025583,0.153901499960829,0.0702171155157297,-0.444525717346938,0.207657078374317,0.00249506615317983,0.372433621179722,1614,0.721815419634826,38,0.999899616956926,0.0868504817632657,0.999954177318763,0.0162249802289153,0.566090288040164,0.859635185399248,0.032656802976732,0.341867873474905,0.00070221625741616,0.00669611867923061,2.86534259827519,-2100.72869875738,3,24,168,8766,0,5.8518826088229e-10,9.06389125581326,-1.01913251767589,0.487642520117055,0.378877081559312,0.809537495881694,0.538606710273123,0.323603638309731,15,38,2521,2,89,14,0.100300786593707,0.00534730739948384
0.0101421278399178,8766,0.0756844731627569,7,0.0531822571920527,13,0.768816558360795,1.19695461198965,0.0571319410573148,0.0656339017278711,-0.390089215340545,0.191580863320932,-0.0576290467370752,0.201577204633271,2291,0.828582665548773,38,0.999899909454396,0.000100055003902943,0.999913464864144,0.0014136514044569,1.04799576753503,0.649225360851752,0.0349923259559336,0.417706476941801,-0.0083978854500415,0.00278429845227098,2.7121987755918,-2929.50654096127,3,24,168,8766,0,2.10089222196347e-09,6.35635553255955,-0.634350988958059,0.484734673042466,0.291608581814101,0.706417926685936,0.376696666484215,0.464529831474747,17,104,8026,3,79,8642,0.0800264876880985,0.00200659920088761
0.0870680077150061,8766,0.186817966140486,8,0.051793481605637,10,0.875312505638333,1.66218696555443,0.314269001404119,0.163284639677346,-0.265385228191876,0.1041767693622,-0.0383035832281129,0.164337003013803,1566,0.788488548239438,53,0.999820636210246,0.145886923147982,0.999954177318763,0.00128068111629374,0.902986472769851,0.933196829677556,0.125712061646261,0.229309402360653,-0.00250934934975604,0.0172712373219743,4.18178142289116,-1964.13935602869,3,24,168,8766,0.0215930305938995,2.43264693505966e-09,6.31102344687225,-5.12217804823638,0.680745694294296,1.24014773259041,0.689139722668635,0.412983230733523,0.243336079586201,6,5,5650,2,78,4374,0.0432451550387597,0.000773421798334281
0.0700626993189123,8766,0.0805939951403633,14,0.185728128900874,5,0.809469400631978,1.23488787205411,0.169731024724673,0.116403837998463,-0.296048143832133,0.170876021179192,-0.0426497749272735,0.230707092833799,1640,0.790147875920041,43,0.999899778259004,0.000100008212802749,0.999913464864144,0.0171967625525626,1.31789267259307,0.750738653885735,0.0836173685871251,0.343761487825201,-0.0057078481431177,0.00320916440108946,4.37206414538806,-2623.2785116395,3,24,168,8766,0.02959379778488,1.1237283014085e-09,-8.01219319017382,-5.98495743881861,0.527340877364628,0.386643489786025,0.674387156341585,0.508255700023815,0.396120842778368,9,18,644,3,81,7745,0.0704956281349749,0.00323548280537411
0.0506409819634647,8766,0.104883599868449,9,0.0283529638129469,14,0.913320627266199,2.71757734435118,0.282126495215182,0.265146189710098,-0.430342153159519,0.195679664905471,-0.000397971404445589,0.541911928400004,2162,0.650553281182137,43,0.99989944962604,0.307836979569858,0.999954177318763,0.000382232466189949,0.44807677992092,1.06881072811139,0.109571416512892,0.297485950758897,-0.0017219552695973,0.00535744597153934,1.99277764560065,-1908.87870465269,3,24,168,8766,0.00134815201908489,4.19512774454458e-09,10.0715448915972,-0.926885982877992,0.664510678095882,0.867081872035937,0.882332099196268,0.39245058286178,0.413258890911165,17,163,4099,4,89,3131,0.0444509461924305,0.000938842175471311
0.0876407073398532,8766,0.0294358602999089,8,0.208222356739635,14,0.765469213152294,0.805902688084904,0.268054217256926,0.227097640551967,-0.184955238924629,0.122185464238668,-0.0667421495283835,0.404269390583873,1680,0.834501134556919,70,0.999899957070666,0.000100197990523727,0.999913464864144,0.0216382489845107,0.607625216799199,0.783725927852791,0.204288267485246,0.295481433940184,0.000614505498269528,0.000423682182098435,1.53735178279628,-2777.59561264321,3,24,168,8766,0.007225672067531,8.84906008263563e-10,3.18092639477493,-3.26266755104618,0.588747927531297,0.432358231130294,0.676247151344138,0.612737853171371,0.463960875714455,7,128,6321,3,79,8696,0.0558628476972184,0.00501584507120384
2.11290090189794,8766,0.0314426028971415,14,0.259927111599185,14,0.905860075777973,2.02794274877833,0.593952451619699,0.488679873743664,0.0713560240480458,0.232629362055369,-0.0136329138870525,0.546586653143232,1484,0.681954360312741,28,0.999748249711235,0.999748059156163,0.999954177318763,0.0336130886380009,0.353425726140633,1.33539479752965,0.485652264886344,0.166432009859902,-0.000691717830282069,0.000392979128552113,0.308774299335233,-1801.04957853257,3,24,168,8766,0.00455401974426328,3.41281815949806e-10,-1.66495985175704,0.882419496990905,0.517231380540446,0.371743074561244,0.896870650806951,0.723601988968651,0.557928092964681,8,153,849,3,79,1136,0.0462670257637939,0.000885306615425204
0.0182188448218735,8766,0.130016717258627,13,0.320631722830066,2,0.769543548846801,0.998124739734147,0.0888265220847003,0.124017912085246,-0.364965022264515,0.202287837158397,-0.0148239867794214,0.264501669422402,1532,0.801932637332731,40,0.999899903037727,0.000100037064019465,0.999913464864144,0.0514023508424859,1.26748993441127,0.650353817422824,0.0617910927798938,0.376265412493935,0.00469003288893976,0.00830928366307978,5.02596649648115,-3043.28098794651,3,24,168,8766,0.00914487278642806,8.29116019038385e-10,10.7440206279213,1.14382396483536,0.468785878724051,0.294959007502707,0.685210449794464,0.525492286234852,0.430029263058213,17,138,7354,3,89,6905,0.0673316803465572,0.00393619273283152
0.00551203580926019,8766,0.0928271352011085,7,0.171817661779201,14,0.87882510489706,2.16598822934475,0.22859149136846,0.0878165958858509,-0.39022213432225,0.161041566419414,-0.016768874977961,0.271604802325076,1542,0.674300211982048,41,0.999899948077894,0.17623060415411,0.999954177318763,0.0147196549595149,1.18169788954009,0.902514427654288,0.0570171174800231,0.299388450448987,-0.000183151344971885,0.00425847959832973,1.868141284027,-2028.49182839284,3,24,168,8766,0.00297824400094737,6.26873158652717e-10,7.80308313791665,-2.02620216823732,0.53413315931792,0.39092217647605,0.87513816616394,0.487029062549614,0.423443517254991,17,138,2512,3,89,17,0.0405171682626539,0.00130918038470725
0.00678392175950182,8766,0.0634132105760232,9,0.0616555729997307,14,0.873693629831547,2.29132856424222,0.19965746789614,0.0831944979717362,-0.393146655734389,0.164916037883984,0.0138918908090862,0.337224374412877,1654,0.743585999115326,22,0.999899919093534,0.131578062119736,0.999954177318763,0.00181271388548935,0.54923822031083,0.877244620308512,0.0429393143348015,0.329553527290131,-0.00145976879625512,0.00192646755756029,1.13645196742311,-2078.19135822325,3,24,168,8766,0,8.63524310677303e-10,8.91391092295884,-0.452590165610393,0.53963159644435,0.445947859222231,0.778856164842334,0.544643621598861,0.276957116800088,8,66,7888,2,80,8601,0.102211525307798,0.00561647209083867
0.041438479437824,8766,0.129023944615723,6,0.39641018579373,2,0.84652085306474,1.46535453727942,0.222136374099427,0.104419659347309,-0.312498806248552,0.129214505163915,-0.0146019299114334,0.465643086977642,1661,0.7975796013813,115,0.999896635841069,0.000100063622234229,0.999954177318763,0.0785705177005051,0.859341190060325,0.823339129514717,0.083788529373155,0.304883790092637,-0.00986683231087522,0.00828135800313129,1.68137058139996,-2257.41017945074,3,24,168,8766,0.0228318841254174,1.13875732364183e-09,13.5358920338256,-7.35116099921061,0.622900350538203,0.837607145718845,0.716232238162467,0.39616220853005,0.405391474064915,17,138,2531,4,89,6707,0.0553486434108527,0.00413334888603507
0.0112684594151945,8766,0.101308539952725,6,0.154392821630743,14,0.806285429157698,1.15654669022025,0.192616433485287,0.115046969189292,-0.333660293992911,0.133424297041318,-0.051075728862871,0.341089591041524,1642,0.823006841108613,39,0.999899889601898,0.000129940006052846,0.999913464864144,0.011897276563317,0.742251649350343,0.758141270044081,0.0862079852960865,0.300991483396407,0.00110293470501248,0.00508324503632827,2.75120154600224,-2480.66277722093,3,24,168,8766,0,7.89353647404329e-10,9.03586511953843,-1.07981286347022,0.542103516448652,0.393359130245335,0.794751599969862,0.612685365035701,0.40860772441842,8,149,5148,2,80,7904,0.0766155209758322,0.00344996817896815
0.0212652352291977,8766,0.0002939150424181,9,0.109212435769332,5,0.876364194454856,1.65793477934551,0.411186708099553,0.43758760173849,-0.286245289671474,0.108694953066896,-0.0830846133780113,0.454274780553932,1754,0.774527107108768,42,0.990669174241061,0.582334394385178,0.999954177318763,0.0059316883086571,0.491045758777244,1.05687901685414,0.24812782515716,0.163990561476187,0.00669474275496969,3.10269716548519e-08,0.335998523428107,-1845.5590617393,3,24,168,8766,0,3.92746210590225e-10,0.150761599530241,-0.136238674077719,0.59585706807016,0.534768436196256,0.906641980525938,0.77680940118303,0.438576573425315,8,150,7717,2,79,8600,0.0585453602371181,0.00203056959826274
3.34927286128214,8766,0.329607283868873,14,1.23600772697751,4,0.879493179273309,1.74387883766543,0.295098161006341,0.142961945995583,-0.306705575142807,0.1143179061349,-0.0148357391739418,0.739797583759178,1560,0.798969602989241,92,0.999898282911676,0.214226934289919,0.999954177318763,0.763782016501436,0.279563119812141,0.922238522353521,0.107934150632331,0.244047981917418,0.00741098079495106,0.0542093700186908,13.1500823813812,-1933.65463475767,3,24,168,8766,0.090840629082967,4.20517303399796e-09,-23.1310607543407,2.7933257008728,0.743797426962072,0.956531494824129,0.362756601458975,0.276681182841793,0.474592671090255,15,40,4405,2,80,7234,0.0611316176470588,0.00415167928471135
0.371565576287826,8766,0.0763678714481543,14,0.37607239540044,5,0.867989762491895,1.77487379300198,0.194498117217736,0.0891994433369439,-0.352460295916223,0.145948013583633,-0.0674340810126235,0.319734482952743,1596,0.787896494841273,30,0.999899970766056,0.000101158734155423,0.999954177318763,0.0705405783715104,0.711232825838341,0.841342625425463,0.0486433470358724,0.324495257223529,0.00673377489325027,0.00277401926070681,1.65917582398614,-2120.70795219899,3,24,168,8766,0,1.80000437018474e-09,-13.7704415472748,-0.558818895522037,0.662389995120066,1.28337124945231,0.677930547694968,0.311608115849236,0.296914196722303,17,101,8214,2,78,1408,0.0740154582763338,0.00125385780127204
0.0956580874337096,8766,0.141045011995541,8,0.989224571908335,14,0.816938374344771,1.35128625745811,0.206133866755613,0.112663548838423,-0.254236814887228,0.150197164080695,0.0213297802697654,0.393006551187575,1987,0.759310231909041,86,0.999812114181242,0.000100188689931692,0.999954177318763,0.489039688081774,0.725586237773905,0.791565032006638,0.106929938917795,0.343351594048542,-0.00270962050462051,0.00987549407754969,2.91524925797328,-2501.40072155551,3,24,168,8766,0.011883081992439,1.47465519731889e-09,12.9833159043949,1.53042258774894,0.588718073188426,0.542718167794111,0.497903665043622,0.475344108736226,0.435296747984279,15,18,7884,4,80,8556,0.0499718194254446,0.00135442209129134
0.0253517464854808,8766,0.0976265630271411,8,0.262632194220776,14,0.883751374797724,1.90837478713899,0.350224257308949,0.209790754926022,-0.303767865429785,0.116236388111292,-0.0118621988109236,0.525286111855274,1646,0.711136022065923,42,0.999899991096176,0.404833959918999,0.999954177318763,0.0343595245514337,0.501205892891065,0.984952894690838,0.156113087913965,0.221426555212956,0.00296744237514295,0.0047259650297334,1.60870893068635,-1932.66564061758,3,24,168,8766,0.0105639483060193,2.93496494129668e-10,9.06771156092292,-0.100040928841529,0.533431228912257,0.386018167169542,0.918295573889312,0.734775853921956,0.42000684362822,17,38,2287,3,89,780,0.0659873632010944,0.0034302148075256
0.0548841881283782,8766,0.0538893367189338,14,0.179631572779434,2,0.835249778382156,1.40768140817475,0.238793677618584,0.150995102908579,-0.350673900869328,0.135036127498869,-0.0662428931555292,0.466293738301117,1710,0.812442819047782,37,0.999899976272161,0.000100120245122468,0.999954177318763,0.0161337509696055,0.439442083968896,0.838421876715944,0.101684630068131,0.270123366681848,-0.00100550903307756,0.00140886030318663,1.73975772846632,-2180.16241435509,3,24,168,8766,0.0462716600671689,9.50762230670618e-10,-6.14863164788838,-8.39357334797981,0.575203801525763,0.461697477646426,0.819030328444744,0.623560308794131,0.43780016584937,8,101,7090,2,80,1946,0.072731264249886,0.00354225583318469
0.0377427366628722,8766,0.0117322718717193,7,0.183348982518521,14,0.88834896376093,2.19537789032764,0.346168120804376,0.169110553789041,-0.277830586240301,0.108812885619608,-0.0105937546423433,0.504710836386444,1872,0.665098555641663,38,0.999899973256555,0.340224174116684,0.999954177318763,0.0167354599486977,0.606998296899872,0.990585883634949,0.132059877221586,0.234221445762359,0.0043954832834829,6.12766754873985e-05,0.150003025020835,-1966.50786577895,3,24,168,8766,0.00907937523639368,3.01088601958916e-10,2.71862243492695,-0.273959538474121,0.510349328620439,0.371086579322112,0.90887944006352,0.717670412307421,0.436856867626436,17,16,1999,3,89,5225,0.0661242248062015,0.00270739378808969
0.0161350477692215,8766,0.0732273874162325,9,0.0739157356036746,6,0.815808070697594,1.58613003393259,0.0681727404891205,0.0517044993405779,-0.454296319393682,0.213453786152334,-0.0548178146204209,0.278980165619386,1822,0.795007088567362,22,0.999899887297479,0.000100099086229879,0.999954177318763,0.00268946123217496,0.825848306367735,0.739243159543408,0.0204996829818399,0.387933302948975,0.00528701343622781,0.0026062011750478,1.58656530835565,-2439.3711904233,3,24,168,8766,0.0306552459537086,1.56586207244657e-09,6.73828715204361,5.07987850197976,0.538535246793406,0.385597225072736,0.767749596516655,0.433224732187524,0.410640905449633,8,125,7084,2,80,3296,0.0711009974920201,0.00248858408325508
0.0730561009887572,8766,0.0626712565191487,6,0.0234710216579341,5,0.829588535488667,1.71918862162167,0.064441024139505,0.0241657700184346,-0.426895333294405,0.206429268175919,-0.0132939601177073,0.100893373906091,1644,0.741235645343985,118,0.999899912855366,0.000100396914302725,0.999954177318763,0.000268678411979455,1.66219201212461,0.741463883069127,0.0147372912316771,0.416075487808787,-0.00514866646085985,0.00194307370144628,1.16112877769208,-2453.84103261663,3,24,168,8766,0.00668296060963169,7.91081475600100e-09,2.34759026790192,-3.53592356972218,0.530966114198636,0.472867890228724,0.803805438040799,0.360827744838349,0.416683352857418,17,151,6880,3,89,17,0.0337197959416325,0.000496438752486432
0.169748427941947,8766,0.112953729866444,7,0.00724877212066133,5,0.921620385218275,2.57853985498357,0.448544727294496,0.40090669244155,-0.314938556786436,0.107048455663845,-0.0124040115375228,0.600694709047696,1600,0.656531694911208,55,0.999899531144725,0.538031590622937,0.999954177318763,2.12342478676081e-05,0.208246781262687,1.15892767814445,0.21638849382844,0.167865575481589,-0.0175547055426805,0.00627163808865502,2.86309259403221,-1835.89923924989,3,24,168,8766,0.00609006558002267,2.74532003585857e-09,8.47402522324304,-2.62170929689273,0.716519301343558,0.942184667567329,0.885266810259328,0.517932281854482,0.368106160055603,15,149,4439,2,79,30,0.0501580540355677,0.000701611112236492
0.185125227293894,8766,0.0412089707024518,8,0.0288418410550721,14,0.910653187049234,2.29988857418255,0.508586955236752,0.385441895191443,-0.167864370395945,0.0936362399492173,-0.0201045984220368,0.471967541271511,1522,0.631949117584465,21,0.999899699774658,0.743493784940253,0.999954177318763,0.000365109321493728,0.401055088675312,1.17473441334252,0.287600788123757,0.123216382255333,0.00114386302847443,0.000793045713785049,0.281681718402033,-1851.02542885053,3,24,168,8766,0,3.94472660727053e-10,4.11881498806392,2.23723554089997,0.575616636929363,0.491961318087606,0.882392462233627,0.569178722936952,0.285042989911826,8,17,2825,2,79,7904,0.0282649224806202,0.000366414608293597
0.105852463428675,8766,0.16627108490939,2,0.107016809681765,2,0.856601095796325,1.97184063465668,0.102606307760498,0.0512680285728249,-0.415029838684759,0.186674781292802,0.00874917702887761,0.362237327558828,1654,0.762658941404862,30,0.999899706413051,0.000100073606477061,0.999954177318763,0.00572629877723067,0.797307167905732,0.788738738309023,0.0146074232263848,0.411245980510338,0.002685294010553,0.0138230368384727,4.08323347968096,-2274.44125647226,3,24,168,8766,0.0356812685268827,2.62458531425682e-09,-11.0567237310945,5.33621354374533,0.603203273316662,0.601937142759666,0.746760620198953,0.349189803575083,0.402186949504563,16,149,5418,2,78,8599,0.0781047765617875,0.00221830189133695
0.29891766110762,8766,0.344666885954713,2,0.17342075589643,2,0.840041062251959,1.78251431839031,0.00966929915315473,0.0303417874999179,-0.445630965980245,0.212559556207865,-0.0173941923505923,0.128580382898124,1888,0.798753859907094,40,0.999898639047322,0.000100026396462381,0.999954177318763,0.0150373792878452,1.39959288820186,0.733634852523305,0.010496166429072,0.473838728769084,-0.00518399037880563,0.0593976311368592,11.3377053258178,-2543.19130606107,3,24,168,8766,0.0241856726485412,6.90650576615618e-09,-34.9771636320598,-2.86250016543944,0.695882071493196,1.7455539089981,0.643845254582231,0.264115198262208,0.353386233628303,11,5,8028,2,78,8600,0.0486180403556772,0.000432016801016213
0.0125270800816374,8766,0.00285989552364191,2,0.00761585768410955,14,0.920546419125549,2.34696332619109,0.702290626026054,0.665668910434954,0.321127338390299,0.528498872774284,-0.0380518790011831,0.698454068872095,1462,0.61679830672444,13,0.999899996118588,0.999856189353916,0.999954177318763,2.51138600402525e-05,0.308399393899959,1.7563834846362,0.899594460433672,0.402967386840794,0.00246769598574908,4.08950120307336e-06,0.00337860313318387,-1798.27875645871,3,24,168,8766,0.000103717957285365,3.0042888364683e-11,0.123338443724508,-0.0261485202677689,0.73944713602228,0.888262340158954,0.966504659671437,0.861567869283018,0.43094088381328,8,126,2456,3,80,1406,0.0458104993160055,0.000773191189991791
