max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,mean,var,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough
0.469138065436521,12,0.84863128269381,61,0.999426605504587,5,0.0261384370261867,0.115338345058478,-0.526886918308756,0.528488749161226,-0.669046767131947,0.789156610877104,0.0384656156040398,0.0606573626589369,43,1,3,0.00530979484711434,0.00530979091089681,0.532489852489416,0.182886697080764,0.158547317651291,0.0882235873630988,0.544125154276807,0.936805661764219,0.0335127371406167,0.0936087594441446,0.237076071913061,-86.752265569219,14.047619047619,17.0097532989099,1,12,0.160469211488475,0.000138173156591804,0.507417761617623,1.60805669336583,-0.181997870308877,0.203347902354949,0.302401737933929,8,2
1.48927986038239,34,1.604763793222,24,0.839114096408978,32,0.33239670487119,0.339980532673589,-0.373642913224916,0.199270352069879,-0.583332248529818,0.396383991082251,-0.0241724532497288,0.0798611040110319,34,0.974100570408758,3,0.188392653834832,0.000100021712134878,0.777030247900549,0.0791738776845133,0.0512012883980771,0.173554807028891,0.336996344393227,0.905623087676039,-0.0355765377829945,0.368844795591827,0.17326322389472,-54.5347568201284,22.452380952381,30.2989099254159,1,12,0.382993900164959,0.0001481707909468,-0.48798567498716,-1.55020994289497,-0.0316232643190618,0.0876812442827232,0.0931583084538561,2,11
0.344659389066525,63,1.18914309283291,57,0.978475171231311,55,0.150580028587967,0.213238012458111,-0.448824737989525,0.297887025152416,-0.619834425497342,0.485383733811064,-0.0944389475771267,0.284995031022906,39,0.973497512971233,3,0.103248671550617,0.00010000032335745,0.647024229023243,0.20053776434916,0.0858107977924601,0.116385652049644,0.540122286262865,0.97260622507372,-0.15476335852342,0.243993435261111,0.561822049498039,-70.6119873448638,17.297619047619,21.3922834193919,1,12,0.243499508056392,0.000197910806809527,1.3293249170226,1.30847118505959,-0.0270315321627138,0.187748096926865,0.108799361316837,1,2
1.39477614749504,15,1.38905654042226,60,0.551710508566586,15,0.390864094044414,0.38751825347415,-0.323686489380292,0.154225288827956,-0.599032770127997,0.437188412510829,0.0348936027643243,0.173700976449957,29,0.957080375301813,6,0.234942525142486,0.00010000525574617,0.853626432772923,0.0690193649542922,0.289624627601825,0.185816707465218,0.236921752115607,0.540200539080193,-0.0674621628503989,0.312397926942877,0.422808230654206,-55.1093040061088,22.1309523809524,31.8019219736087,1,12,0.388346933583903,0.000151279320726174,1.72399187713982,1.39831605820151,-0.000984609096574368,0.0575082672868518,0.189555382019423,10,2
3.4411440966165,34,1.16902314503056,25,1.73044790115419,27,0.168421156442588,0.124172495958824,-0.510091147577019,0.378169604797764,-0.719775823754156,0.683006931126993,-0.189710132202316,0.12979336978287,40,0.975888603399474,3,0.000100056985695555,0.000100001777255219,0.628675356863198,0.284012993691628,0.411768386898495,0.124684674715776,0.455542535849836,0.899654564283327,-0.117569929882982,0.167521059179486,0.178786828315616,-73.2414832947619,17.9761904761905,21.469305794607,1,12,0.13114921993716,0.000472678887242591,1.45174212088094,-2.01191573842298,0.0848845129999752,0.208414041157629,0.0704721730678884,7,3
3.46876517138397,29,1.27193080173531,19,0.864832670207309,60,0.296357753117811,0.355340041684133,-0.38420632946769,0.229990690254087,-0.565005455249358,0.447399030936867,0.175857339370436,0.12204369351656,33,0.98164926359299,3,0.132736083788998,0.000100007498392628,0.72643278079451,0.0616476279334638,0.0925990947002055,0.12739751891446,0.41619866835729,0.7739133306746,0.137788744581073,0.271552127490338,0.746861781701758,-59.4994556605207,13.7380952380952,20.4366035570855,1,12,0.291491844445477,0.000242131525555187,-2.92277266958642,1.21178669087363,-0.0232826233337097,0.0788353526855035,0.130124469345196,11,6
1.70972513570079,56,1.54214429097842,46,1.3180269020932,41,0.273121990673262,0.228630483416355,-0.391296700538353,0.270320016759949,-0.634576163568595,0.521686427202245,0.00618277221092872,0.203505298073705,38,0.984252115178434,3,0.0354655560934133,0.000100001495997365,0.708000557114091,0.195313543646365,0.0468868419298586,0.0894044890765544,0.330037740408047,0.932302912093518,-0.0818255272921719,0.0905693206806044,0.13020243160564,-58.0734829315256,47.3214285714286,79.4978485370052,1,12,0.188565623774218,0.000386453394375139,-0.600605771543013,-3.13324759186967,0.189726806252143,0.169311770389944,0.0318612695485461,9,11
6.83565784426875,64,1.46996506379204,42,2.68964438677903,55,0.353740382048108,0.442648656281889,-0.50826210630006,0.372911894971074,-0.682107922858079,0.633066134228007,0.061457802373844,0.315556282525331,44,0.930053147811042,3,0.270482630308394,0.000100005438291162,0.780098980335158,0.809026594693949,0.20187721439329,0.258994422144602,0.36297732330231,0.948973073219175,0.0470550454219565,0.336482175942782,0.591755288113161,-60.0091771132827,26.1666666666667,55.1526104417671,1,12,0.300972025567624,0.00056595213627358,2.76714933201666,-0.288760911786536,0.0562051436205046,0.094568106256007,0.0957863271566376,11,8
1.28155874415216,42,1.16837472766274,28,0.579447509563813,18,0.508497417152525,1.57941200184904,-0.381433374329536,0.240166981294238,-0.572903504083007,0.396773689148718,0.225614596864333,0.141692786435866,26,0.692256296011319,3,0.158315325853448,0.000100013886963163,0.861896755861372,0.0583026319327604,0.175446068148494,0.414281192303416,0.441763475520995,0.849214866298172,-0.061138509057317,0.588240877798924,1.45208863572996,-37.5033984348467,23.6785714285714,50.8713425129088,1,12,0.579305598556219,6.84076303188001e-05,5.51653824341392,-2.46869564391806,-0.0426466911538123,0.15926077483067,0.128871435391948,11,7
2.67116900520787,12,1.67474762875208,25,0.916609056014026,32,0.598884991525309,2.81528726158009,-0.650163469818132,0.701306211595109,-0.784697900406621,1.02909873358154,0.38298910194615,0.325997544333049,23,0.765108546104634,4,0.316263462322878,0.000100007434155756,0.901488680008769,0.0177807904646839,1.52819100776829,0.664628785772957,0.469105747833343,0.998760533436397,-0.00137983602866694,0.852984841664326,1.26071229471643,-30.2548171614914,268.107142857143,1545.22934595525,1,12,0.677711541287711,6.45105573080705e-05,-5.54176382170346,-0.944617784414103,-0.0236500068005686,0.169362559638693,0.127830265655766,3,2
6.92962557824688,35,2.44411219297265,26,2.06520414719509,32,0.543602454023666,1.35046927035333,-0.469312999795381,0.417921387908156,-0.651940010681438,0.74374625249447,0.0100468597604097,0.315734231666313,26,0.848238456380268,3,0.373930025504076,0.000100021098594814,0.897155100133368,0.0332887265691791,0.0761320735221352,0.430567791779739,0.317165679300805,0.882577291502827,0.00685984736552307,0.699440209589686,0.223696203911064,-36.9778637542794,186.440476190476,531.237378083764,1,12,0.586064813666339,4.68319387923464e-05,-0.638375646862731,-0.503798537726607,-0.0324335860370041,0.177221273935228,0.134260013037966,8,2
5.12515185010615,36,2.2071761507805,26,1.4454105979211,18,0.686302443156009,2.52883953252479,-0.457683213541779,0.27411530709295,-0.682092396293969,0.605989303030631,0.21552422822831,0.141687219445962,17,0.779362682820849,6,0.413635317608892,0.00010000052374907,0.953571830640801,0.0139303225961311,1.91724979987519,0.622928356458107,0.28359035187338,0.883398446436754,0.070726514030583,0.864380437050856,0.858547550216493,-21.3233500410628,306.559523809524,1419.79159495123,1,12,0.726667756556424,4.81295059811336e-05,-3.75974245236927,-1.6026446241551,0.121174238879882,0.0747969374080306,0.184684516070481,8,2
8.1205825340172,36,1.84311015785366,26,1.9289500291898,20,0.409208885951864,0.427692842076983,-0.446443761929494,0.478113614815695,-0.654646220367093,0.915171369536423,0.106402746006915,0.0542678703771228,26,0.942406181076578,2,0.349045269107309,0.000100001103998269,0.819798689192169,0.0431658051001061,0.160469217426897,0.233046606650565,0.312706598471404,0.925406114515346,0.027301675243218,0.416030202148765,0.13689559876926,-51.9447269655739,243.738095238095,554.894434882387,1,12,0.403340056301961,9.49648587287563e-05,-0.53105029136091,1.19046529811598,0.171229569219775,0.0537731600266817,0.304617395463564,10,2
3.65551840986311,36,2.34915813750691,26,2.04852909669004,18,0.509820211246546,0.881906181072082,-0.526080090467733,0.353796387544761,-0.704265359528917,0.627012538075153,-0.0042165442365663,0.228758533794244,22,0.799901774874939,7,0.422829746971167,0.000100022867266344,0.907606803964453,0.0198793975012193,0.374173087748818,0.395177091855575,0.334771870103178,0.966279881416924,0.135965282401721,0.67366596469988,0.139599929070095,-40.6153893778779,2062.89285714286,22050.1450086059,1,12,0.645910506045153,4.29056240954734e-05,0.434932512864826,-1.88313576326584,0.0621087795772511,0.162106588783002,0.412088614846474,3,2
4.67366491640843,36,2.21593122215825,28,1.19686502573418,32,0.630846707404593,1.48785021140394,-0.40324458635089,0.219091364698575,-0.636795169038202,0.505374240219569,0.164894501892423,0.366280420260247,27,0.797022917788652,4,0.469103922138423,0.000100000139764856,0.944095310207482,0.0367468045765351,0.776839922849996,0.499046471209112,0.243974325995207,0.801281616986755,0.327950451136199,0.687413054659897,0.376811851998885,-27.534746687114,577.059523809524,3186.29761904762,1,12,0.663886645042055,4.59787241850028e-05,-1.68441852015025,-1.0132669862849,0.250628868539503,0.373777393088319,0.335615236545993,7,2
1.34642183989488,60,1.02412355757132,42,1.74655368326011,37,0.18822090374477,0.133394334281334,-0.342254695368485,0.244627843988067,-0.514687834336195,0.337961712512392,-0.139798252989653,0.153280440886524,29,0.985353402097054,4,0.000100062230278771,0.000100000335755562,0.606960277629674,0.364089008452502,0.0214393335583558,0.0864529392563776,0.391393206176569,0.945746754584775,-0.156962690249483,0.125793449806234,0.14532296748836,-65.0009594466223,18.0357142857143,24.6372633390706,1,12,0.150687462875404,0.00023442670355963,0.414026206600648,0.756658151690512,-0.0160443822059598,0.119893542693905,0.0702230601960301,12,5
1.1480004494717,24,1.52337667701364,16,0.850271954300366,2,0.253661294463866,0.348098832105704,-0.484111099264314,0.443075052779539,-0.683851931757159,0.774896789337744,0.11545668661492,0.0733364083716679,34,0.865280933712964,3,0.194578393088659,0.000100007887245274,0.716894501401909,0.0764873360252159,0.00648753126842973,0.161364275195093,0.457244233495727,1.05250684471661,0.0195498244462355,0.320543105385041,0.271758940659646,-65.6382419704515,15.8095238095238,22.1319563970166,1,12,0.309813920214191,0.000204029094277399,-0.946875321170728,2.84867822509612,0.0489517942398644,0.254933271446912,0.15708592563085,3,2
1.06161953328835,72,1.33225051134582,62,1.11872751787313,54,0.189426637420694,0.0813818222939373,-0.438312890747937,0.266322713639795,-0.648704963820879,0.544738650798833,-0.138882992523409,0.0711677093624677,40,0.99377687470282,3,0.000194161568515498,0.00019411555850925,0.66853253890796,0.0923066815572062,0.026081285495521,0.058294445730447,0.400565118009345,0.957892364939595,-0.143548448787861,0.296917516616831,0.261226742956722,-65.3103059975851,15.4285714285714,20.8502581755594,1,12,0.195126004172533,0.000382513381012078,-2.39500651785324,2.43572861415125,-0.0207768810844585,0.087709068634404,0.0981349414760631,4,8
0.953966993003236,32,1.24750106252102,22,0.415616359733324,40,0.624902771050726,2.64288028831457,-0.476076690136553,0.291987537842297,-0.650277828208717,0.51354956058966,0.426657489830586,0.171214214488264,15,0.707764902191447,3,0.000110829199059673,0.000110803510277077,0.908925981708846,0.0117024567123894,0.840635758345182,0.583543639876529,0.428140852915795,1.01146672059197,0.0761065724158383,0.695265233109546,1.86939719566747,-25.4356216319622,37.3452380952381,103.096242111302,1,12,0.695216470721383,1.63871802140422e-05,6.94004460915781,0.0458078739159374,-0.106395324279074,0.120029035968513,0.163638692467569,11,1
1.06655419090461,64,1.15903471714639,54,1.2058850024683,30,0.113120483042002,0.0676726404577571,-0.47453433150076,0.331446280994494,-0.660310103134126,0.624559372607866,-0.0149034840857743,0.220985920236168,37,1,3,0.000100011208558046,0.000100002748727357,0.583329714231514,0.0466610036175585,0.100923567695771,0.017605394892667,0.384813801061005,0.817491582738816,-0.00896183724474311,0.116972972020735,0.155077371688694,-76.7121873220972,20.4166666666667,25.3303212851406,1,12,0.16889663776014,0.000244017281698883,-1.00281713347121,0.995748908933053,-0.0142611128189106,0.111603153717229,0.143379777548255,8,2
1.38205209254238,13,0.898793435775466,62,1.63217220471499,23,-0.0910131845629871,0.0835373882380095,-0.620117979940171,0.552633801921539,-0.747531445482105,0.838510667626184,0.0242524916943522,0.233332070803721,39,1,3,0.000100007033702577,0.000100001376658019,0.500045830129239,0.152647172570973,0.123039591137689,0.0484341515442628,0.55250881982388,1.02169936707627,-0.0856080644988744,0.127367022573253,0.237768210659193,-96.7908825213567,11.9047619047619,13.075157773953,1,12,0.134361641619306,0.000134866949887636,-1.85446444016104,-0.566670551782342,-0.111085004083223,0.139485097852736,0.171013305662014,10,9
0.256576382204613,60,0.748292237063523,45,0.873356935217751,16,0.0353109830319562,0.101955514425313,-0.509155837116501,0.441494580540129,-0.662561330920805,0.756150926736901,-0.0935308226919581,0.16514647379404,37,1,3,0.000370894578318882,0.00013117479452641,0.502516068510219,0.0552017664335747,0.21071202861074,0.0509534884997233,0.447909950453698,0.722700235145306,-0.07628661851252,0.0967391650648344,0.103314009099963,-82.7867513057315,12.1547619047619,13.5058806655192,1,12,0.060735844614813,0.000438185336603035,0.900046544788893,-0.342469679171669,-0.0748521774162039,0.166537350802736,0.11398203832757,8,3
0.443857872973214,37,0.897638789092502,56,1.04801613254851,25,0.226937554947436,0.186037532603947,-0.554745700358687,0.714977356819547,-0.752673043796109,1.2740711982993,0.132412486534009,0.260167102391289,33,0.97279622241918,3,0.00561883839490092,0.0056139751776419,0.71815602196225,0.136206070718271,0.166389767988357,0.140720699317602,0.437461334690182,0.925163992764387,-0.0108518694602103,0.186267652544631,0.786077186030394,-67.1940832381483,13.2142857142857,19.8571428571429,1,12,0.235381814970361,0.000174583729029339,3.40390121551805,1.07955933572163,-0.073054201220343,0.189970252718418,0.182495397028788,1,3
1.21226421404424,48,1.73034062433722,40,1.63058716784915,13,0.254356451686173,0.193273481483214,-0.440622863190033,0.230585133877408,-0.668118678794766,0.532550153152467,0.123794796759327,0.116960010990792,33,0.986963890373157,4,0.173593567055983,0.000100037799189115,0.709512866465319,0.258753704141959,0.119019798785159,0.108704100871505,0.361813879204142,0.834454843004682,0.0910839019571938,0.323803499604135,0.470735916587416,-65.974032198551,26.7738095238095,41.6470166379805,1,12,0.336365778544233,0.000121345810796407,2.55654613525111,1.45978294324034,-0.080302568163828,0.0636654790450667,0.190008031891685,3,12
0.834573628345874,55,1.08674291271813,23,1.13699716583948,52,0.163782385286937,0.122775249127065,-0.504676258992806,0.37999184824802,-0.680778612409539,0.715450366211602,0.152001753843289,0.0952931613064158,34,0.988386519996223,3,0.000273992603180292,0.000100000194998073,0.66714089142635,0.109288155268892,0.105794340152794,0.0614147162314934,0.419916855642586,0.840478364916726,0.134755126817532,0.219832905494786,0.643975484163619,-73.1914507429217,11.4642857142857,20.4685886402754,1,12,0.250091623610361,0.00028505247330565,-3.08409567770946,1.28924464217289,-0.158009239013042,0.0674754285136006,0.183138179534625,7,5
0.507546926439212,72,1.21259327047118,62,0.746335345432939,62,0.360071301247772,0.65429246260974,-0.524522149042396,0.327261281939092,-0.645132715359802,0.476487637058596,0.145499108734403,0.489164166434434,33,0.885250463132297,4,0.206759225280741,0.000100003003957379,0.83334545200047,0.114054090924222,1.35720496952773,0.243348424549638,0.527370856558625,0.909966832981559,0.108511882283926,0.477969544299201,1.44175690460853,-53.8070550845356,29,54.0722891566265,1,12,0.566750795596152,4.40298216634085e-05,5.79686536616116,1.34714621340382,-0.260375980074812,0.126700509576282,0.170476304286161,11,4
0.730686214122165,17,1.13449591343002,38,1.85958514112893,47,0.0758391747210997,0.0560083752917498,-0.499626865671642,0.280060007796837,-0.671367052738192,0.501755043237523,0.00318982435510965,0.116598735491649,36,1,3,0.000100011694549036,0.000100001690187545,0.563204415794404,0.22892422327831,0.0435196345978934,0.0258161515708561,0.452577680979265,0.923457368640737,0.0193150469763469,0.16657030048974,0.227564698926282,-79.6980905535626,14.1547619047619,17.5299770510614,1,12,0.12403349324619,0.000386263284902447,1.5282051781467,-0.038724300942012,-0.0308904183305576,0.130993347701697,0.0957268036927407,8,7
1.38709637852235,12,0.986251002058771,22,0.639288862252178,54,0.137324846114746,0.206945412243303,-0.540007478745752,0.33112809067111,-0.679740434632972,0.543526060980058,0.158527410552184,0.244027338977951,36,0.978769235192898,2,0.114412104137743,0.000100000226533254,0.661129390061706,0.0144297421201299,0.128615279655393,0.103192902129073,0.480924324498795,0.797116800143132,0.135515690180154,0.347682812636362,0.81103451920532,-80.6836236864367,28.7380952380952,44.5570854847963,1,12,0.294484724412254,0.000122812115336402,-3.40752537718039,-1.38125542121609,-0.231362580402775,0.101593887356591,0.120166999414622,11,2
0.897510845978685,33,1.26741772392852,53,1.54831727998055,60,0.146835461031902,0.162935686332042,-0.477108306276803,0.594574989054243,-0.679068433427323,1.11978839189432,0.122187768958087,0.131797130068161,40,0.971130734854627,3,0.00415183569460248,0.00415182876511198,0.634527305439193,0.220585039007682,0.099488705277251,0.140095374153687,0.513645613603612,1.11735583631898,0.107424351265741,0.201527217882865,0.706145215593907,-72.4278656937019,21.2738095238095,29.0687033849684,1,12,0.145866321601559,0.000406751537714958,1.85099516310023,1.14658865846923,0.062095622671921,0.150219183711099,0.155174947857681,9,2
1.3515582305076,36,1.37770044374692,42,1.16352505170786,49,0.416815849589676,1.12244634669062,-0.487144911656963,0.357396106736826,-0.63158111812843,0.559561360174101,0.204474639256602,0.154795533565617,26,0.888534066599459,3,0.229420799261214,0.000100002863851866,0.823138559725201,0.204359004909534,0.443899052565002,0.341427599213963,0.441456992079091,0.872399492559888,0.0304027261361206,0.530615076517328,0.76179903426974,-50.9540110935873,33.0714285714286,115.922547332186,1,12,0.496775994337031,9.51028426177352e-05,3.17717210571506,5.1843501663535,-0.0359175794715147,0.0692474344775678,0.190410986163314,10,2
1.05962998526761,37,1.08444907462438,7,0.759553789226968,30,0.146732825018512,0.124079898564302,-0.45861794457516,0.349858018440682,-0.617548234752667,0.523166756276722,0.0436507739797765,0.0696166136339761,41,0.997249775486464,3,0.001959306177641,0.000802185382039012,0.65811525477839,0.0652234255741037,0.485943331265973,0.065588479171705,0.430114534518538,0.952476546606887,0.0511645624939871,0.213753987020119,0.358572817889965,-68.2946449908492,22.297619047619,28.9344520940906,1,12,0.300543872004189,0.000128454053387805,1.50784406097271,-2.3512919608178,-0.192819369953675,0.147586763921668,0.228657317729931,5,2
0.565061091170247,34,0.745417435085116,12,1.1759009449332,24,0.129426523297491,0.0609372451535823,-0.480858085808581,0.275123136075984,-0.662508358507657,0.505774775974311,0.112114695340502,0.0746017017278998,34,1,3,0.0206620636383989,0.020662006053065,0.606934826580533,0.186372833984266,0.0580568420437173,0.0280353560279587,0.43705604909052,0.949238921179479,0.0139839595886339,0.125166600292048,0.283146317553185,-75.0686544058713,17.75,21.0090361445783,1,12,0.205100676693661,9.241691157958e-05,-1.36596657014411,0.964379267219972,-0.150249606981953,0.105929990593293,0.258155666684414,7,2
1.38217740897221,69,0.923933607180637,57,0.53353331904864,60,0.0823691164916791,0.272452550350192,-0.516693004785893,0.455592109525809,-0.658420640189966,0.653527042610947,0.0566745232483393,0.159681484050197,41,0.935420105093704,2,0.000100018975886887,0.000100005608752158,0.629663156079704,0.0610219760623786,0.0473650139998459,0.0780950272390573,0.599239584420228,0.915219059109587,-0.0302256783927935,0.253798835797443,1.02397794656411,-82.8977046654194,17.1666666666667,18.7429718875502,1,12,0.289909549345108,7.14771417730198e-05,-3.6734110693338,-1.15332934612185,-0.222777203336185,0.30160603017779,0.159531214189873,11,2
0.959679809994496,64,1.27529067365812,44,1.30124391071472,54,0.126855060872656,0.185254211740599,-0.544767385693979,0.33654152282552,-0.687349204041723,0.533469670943026,0.0761130365235937,0.0880271173309306,38,0.974693344869231,2,0.00159501521091306,0.00159500033626976,0.659447393262861,0.154397689345179,0.118302773845471,0.102336371049276,0.508226893330099,0.973797656518483,0.0593100358268385,0.239252865902426,0.777114316303643,-82.3673552930168,27.3333333333333,30.1285140562249,1,12,0.276347758877937,0.000237782861601058,4.42588615887314,-1.15705647187338,-0.0823726883599217,0.086811524028669,0.208657599141408,5,12
0.499912490938082,54,1.16605751678557,50,1.50583106998367,43,0.465679241170181,1.82640701927526,-0.578267715119122,0.625477942467947,-0.701155661180192,0.783296455455719,0.412173754899723,0.2025897565019,25,0.765401008324428,4,0.0942406125343713,0.000100003034668699,0.83510677591481,0.208846263931738,0.837918880145202,0.508997070833652,0.627186483982269,1.13422148087797,0.161267073832862,0.665516137429989,1.7341369689356,-46.5746936728587,35.7380952380952,105.906483075158,1,12,0.536634051201355,0.000185904790510297,5.64110580462516,0.933578323274734,-0.0415418146372704,0.209864552626034,0.112929039900972,10,6
0.833155145215561,60,1.25335617127776,51,1.63240906458915,40,0.159723715774671,0.0666813346276647,-0.365894838398456,0.232131342515316,-0.569945186251602,0.464070491053435,-0.0654231119199272,0.200570651211111,38,0.996789019854444,3,0.000101493995204165,0.000101451249433217,0.567258020618948,0.11538347398697,0.115050525313351,0.0520393701398134,0.389965252056951,0.775581522489178,-0.0524988145684613,0.16625276115722,0.134014760270947,-66.8044527347159,25.7142857142857,29.7246127366609,1,12,0.0302115088493926,0.00052242148740166,-1.77536117940495,-0.0342148038702172,0.176528049597993,0.0843599668999557,0.0632949142767358,5,2
